,place_name,population,state_fips,county_fips,tract_fips,year,source,GEOID
268,"Census Tract 356.01, Philadelphia County, Pennsylvania",5272,42,101,35601,2019,ACS 2019,42101035601
269,"Census Tract 356.02, Philadelphia County, Pennsylvania",3661,42,101,35602,2019,ACS 2019,42101035602
270,"Census Tract 357.01, Philadelphia County, Pennsylvania",4931,42,101,35701,2019,ACS 2019,42101035701
271,"Census Tract 357.02, Philadelphia County, Pennsylvania",4158,42,101,35702,2019,ACS 2019,42101035702
272,"Census Tract 365.01, Philadelphia County, Pennsylvania",5331,42,101,36501,2019,ACS 2019,42101036501
273,"Census Tract 365.02, Philadelphia County, Pennsylvania",4213,42,101,36502,2019,ACS 2019,42101036502
274,"Census Tract 367, Philadelphia County, Pennsylvania",3612,42,101,36700,2019,ACS 2019,42101036700
275,"Census Tract 369, Philadelphia County, Pennsylvania",5889,42,101,36900,2019,ACS 2019,42101036900
276,"Census Tract 372, Philadelphia County, Pennsylvania",4702,42,101,37200,2019,ACS 2019,42101037200
277,"Census Tract 373, Philadelphia County, Pennsylvania",5759,42,101,37300,2019,ACS 2019,42101037300
278,"Census Tract 375, Philadelphia County, Pennsylvania",3736,42,101,37500,2019,ACS 2019,42101037500
279,"Census Tract 376, Philadelphia County, Pennsylvania",3287,42,101,37600,2019,ACS 2019,42101037600
280,"Census Tract 377, Philadelphia County, Pennsylvania",5313,42,101,37700,2019,ACS 2019,42101037700
281,"Census Tract 378, Philadelphia County, Pennsylvania",2474,42,101,37800,2019,ACS 2019,42101037800
282,"Census Tract 379, Philadelphia County, Pennsylvania",5006,42,101,37900,2019,ACS 2019,42101037900
283,"Census Tract 380, Philadelphia County, Pennsylvania",2431,42,101,38000,2019,ACS 2019,42101038000
284,"Census Tract 381, Philadelphia County, Pennsylvania",845,42,101,38100,2019,ACS 2019,42101038100
285,"Census Tract 382, Philadelphia County, Pennsylvania",3067,42,101,38200,2019,ACS 2019,42101038200
286,"Census Tract 383, Philadelphia County, Pennsylvania",3352,42,101,38300,2019,ACS 2019,42101038300
287,"Census Tract 384, Philadelphia County, Pennsylvania",2484,42,101,38400,2019,ACS 2019,42101038400
288,"Census Tract 385, Philadelphia County, Pennsylvania",1830,42,101,38500,2019,ACS 2019,42101038500
289,"Census Tract 386, Philadelphia County, Pennsylvania",1395,42,101,38600,2019,ACS 2019,42101038600
290,"Census Tract 387, Philadelphia County, Pennsylvania",2816,42,101,38700,2019,ACS 2019,42101038700
291,"Census Tract 2111.01, Luzerne County, Pennsylvania",5549,42,79,211101,2019,ACS 2019,42079211101
292,"Census Tract 2120, Luzerne County, Pennsylvania",1734,42,79,212000,2019,ACS 2019,42079212000
293,"Census Tract 2121, Luzerne County, Pennsylvania",4069,42,79,212100,2019,ACS 2019,42079212100
294,"Census Tract 2122, Luzerne County, Pennsylvania",5017,42,79,212200,2019,ACS 2019,42079212200
295,"Census Tract 2127, Luzerne County, Pennsylvania",4945,42,79,212700,2019,ACS 2019,42079212700
296,"Census Tract 2133, Luzerne County, Pennsylvania",1556,42,79,213300,2019,ACS 2019,42079213300
297,"Census Tract 2136, Luzerne County, Pennsylvania",2082,42,79,213600,2019,ACS 2019,42079213600
298,"Census Tract 2142, Luzerne County, Pennsylvania",2864,42,79,214200,2019,ACS 2019,42079214200
299,"Census Tract 2010, Luzerne County, Pennsylvania",1979,42,79,201000,2019,ACS 2019,42079201000
300,"Census Tract 2113.04, Luzerne County, Pennsylvania",2356,42,79,211304,2019,ACS 2019,42079211304
301,"Census Tract 2115, Luzerne County, Pennsylvania",2686,42,79,211500,2019,ACS 2019,42079211500
302,"Census Tract 2129, Luzerne County, Pennsylvania",1425,42,79,212900,2019,ACS 2019,42079212900
303,"Census Tract 2139, Luzerne County, Pennsylvania",1629,42,79,213900,2019,ACS 2019,42079213900
304,"Census Tract 2146, Luzerne County, Pennsylvania",3733,42,79,214600,2019,ACS 2019,42079214600
305,"Census Tract 2155.04, Luzerne County, Pennsylvania",3953,42,79,215504,2019,ACS 2019,42079215504
306,"Census Tract 2165.02, Luzerne County, Pennsylvania",3977,42,79,216502,2019,ACS 2019,42079216502
307,"Census Tract 2170.02, Luzerne County, Pennsylvania",3186,42,79,217002,2019,ACS 2019,42079217002
308,"Census Tract 2008, Luzerne County, Pennsylvania",4285,42,79,200800,2019,ACS 2019,42079200800
309,"Census Tract 2179, Luzerne County, Pennsylvania",4376,42,79,217900,2019,ACS 2019,42079217900
310,"Census Tract 2004, Luzerne County, Pennsylvania",2542,42,79,200400,2019,ACS 2019,42079200400
311,"Census Tract 2015, Luzerne County, Pennsylvania",2446,42,79,201500,2019,ACS 2019,42079201500
312,"Census Tract 2113.01, Luzerne County, Pennsylvania",4663,42,79,211301,2019,ACS 2019,42079211301
313,"Census Tract 21, Lehigh County, Pennsylvania",7185,42,77,2100,2019,ACS 2019,42077002100
314,"Census Tract 23.01, Lehigh County, Pennsylvania",6844,42,77,2301,2019,ACS 2019,42077002301
315,"Census Tract 62.02, Lehigh County, Pennsylvania",12000,42,77,6202,2019,ACS 2019,42077006202
316,"Census Tract 4, Lehigh County, Pennsylvania",4256,42,77,400,2019,ACS 2019,42077000400
317,"Census Tract 7, Lehigh County, Pennsylvania",3773,42,77,700,2019,ACS 2019,42077000700
318,"Census Tract 12, Lehigh County, Pennsylvania",2824,42,77,1200,2019,ACS 2019,42077001200
319,"Census Tract 57.02, Lehigh County, Pennsylvania",3979,42,77,5702,2019,ACS 2019,42077005702
320,"Census Tract 66, Lehigh County, Pennsylvania",5274,42,77,6600,2019,ACS 2019,42077006600
321,"Census Tract 20, Lehigh County, Pennsylvania",5562,42,77,2000,2019,ACS 2019,42077002000
322,"Census Tract 70, Lehigh County, Pennsylvania",3963,42,77,7000,2019,ACS 2019,42077007000
323,"Census Tract 63.03, Lehigh County, Pennsylvania",3155,42,77,6303,2019,ACS 2019,42077006303
324,"Census Tract 22.01, Lehigh County, Pennsylvania",4321,42,77,2201,2019,ACS 2019,42077002201
325,"Census Tract 60.01, Lehigh County, Pennsylvania",4745,42,77,6001,2019,ACS 2019,42077006001
326,"Census Tract 91, Lehigh County, Pennsylvania",3614,42,77,9100,2019,ACS 2019,42077009100
327,"Census Tract 4201, McKean County, Pennsylvania",3220,42,83,420100,2019,ACS 2019,42083420100
328,"Census Tract 4204, McKean County, Pennsylvania",2874,42,83,420400,2019,ACS 2019,42083420400
329,"Census Tract 4207, McKean County, Pennsylvania",4307,42,83,420700,2019,ACS 2019,42083420700
330,"Census Tract 4202, McKean County, Pennsylvania",3038,42,83,420200,2019,ACS 2019,42083420200
331,"Census Tract 4203, McKean County, Pennsylvania",2443,42,83,420300,2019,ACS 2019,42083420300
332,"Census Tract 4208, McKean County, Pennsylvania",3998,42,83,420800,2019,ACS 2019,42083420800
333,"Census Tract 4211, McKean County, Pennsylvania",3427,42,83,421100,2019,ACS 2019,42083421100
334,"Census Tract 4205, McKean County, Pennsylvania",2973,42,83,420500,2019,ACS 2019,42083420500
335,"Census Tract 235, Dauphin County, Pennsylvania",2492,42,43,23500,2019,ACS 2019,42043023500
336,"Census Tract 237, Dauphin County, Pennsylvania",1664,42,43,23700,2019,ACS 2019,42043023700
337,"Census Tract 241.01, Dauphin County, Pennsylvania",2057,42,43,24101,2019,ACS 2019,42043024101
338,"Census Tract 243, Dauphin County, Pennsylvania",3466,42,43,24300,2019,ACS 2019,42043024300
339,"Census Tract 230, Dauphin County, Pennsylvania",1722,42,43,23000,2019,ACS 2019,42043023000
340,"Census Tract 228, Dauphin County, Pennsylvania",5530,42,43,22800,2019,ACS 2019,42043022800
341,"Census Tract 245.03, Dauphin County, Pennsylvania",6797,42,43,24503,2019,ACS 2019,42043024503
342,"Census Tract 245.02, Dauphin County, Pennsylvania",5935,42,43,24502,2019,ACS 2019,42043024502
343,"Census Tract 250, Dauphin County, Pennsylvania",2865,42,43,25000,2019,ACS 2019,42043025000
344,"Census Tract 211, Somerset County, Pennsylvania",1672,42,111,21100,2019,ACS 2019,42111021100
345,"Census Tract 212, Somerset County, Pennsylvania",2791,42,111,21200,2019,ACS 2019,42111021200
346,"Census Tract 210, Somerset County, Pennsylvania",4270,42,111,21000,2019,ACS 2019,42111021000
347,"Census Tract 213, Somerset County, Pennsylvania",3249,42,111,21300,2019,ACS 2019,42111021300
348,"Census Tract 204, Somerset County, Pennsylvania",3610,42,111,20400,2019,ACS 2019,42111020400
349,"Census Tract 216, Somerset County, Pennsylvania",2043,42,111,21600,2019,ACS 2019,42111021600
350,"Census Tract 4209, McKean County, Pennsylvania",2023,42,83,420900,2019,ACS 2019,42083420900
351,"Census Tract 4210, McKean County, Pennsylvania",5653,42,83,421000,2019,ACS 2019,42083421000
352,"Census Tract 4206, McKean County, Pennsylvania",5163,42,83,420600,2019,ACS 2019,42083420600
353,"Census Tract 4212, McKean County, Pennsylvania",2282,42,83,421200,2019,ACS 2019,42083421200
354,"Census Tract 1064.01, Bucks County, Pennsylvania",7694,42,17,106401,2019,ACS 2019,42017106401
355,"Census Tract 1064.02, Bucks County, Pennsylvania",7503,42,17,106402,2019,ACS 2019,42017106402
356,"Census Tract 1065, Bucks County, Pennsylvania",6830,42,17,106500,2019,ACS 2019,42017106500
357,"Census Tract 1066, Bucks County, Pennsylvania",1917,42,17,106600,2019,ACS 2019,42017106600
358,"Census Tract 9800, Bucks County, Pennsylvania",0,42,17,980000,2019,ACS 2019,42017980000
359,"Census Tract 9103.01, Butler County, Pennsylvania",4968,42,19,910301,2019,ACS 2019,42019910301
360,"Census Tract 9103.02, Butler County, Pennsylvania",4417,42,19,910302,2019,ACS 2019,42019910302
361,"Census Tract 9120.01, Butler County, Pennsylvania",5044,42,19,912001,2019,ACS 2019,42019912001
362,"Census Tract 9120.02, Butler County, Pennsylvania",5819,42,19,912002,2019,ACS 2019,42019912002
363,"Census Tract 9123.01, Butler County, Pennsylvania",6133,42,19,912301,2019,ACS 2019,42019912301
364,"Census Tract 9123.03, Butler County, Pennsylvania",2766,42,19,912303,2019,ACS 2019,42019912303
365,"Census Tract 9123.04, Butler County, Pennsylvania",3577,42,19,912304,2019,ACS 2019,42019912304
366,"Census Tract 9124.01, Butler County, Pennsylvania",8914,42,19,912401,2019,ACS 2019,42019912401
367,"Census Tract 4081.01, Delaware County, Pennsylvania",5552,42,45,408101,2019,ACS 2019,42045408101
368,"Census Tract 4084, Delaware County, Pennsylvania",2109,42,45,408400,2019,ACS 2019,42045408400
369,"Census Tract 4088, Delaware County, Pennsylvania",4974,42,45,408800,2019,ACS 2019,42045408800
370,"Census Tract 4089, Delaware County, Pennsylvania",2956,42,45,408900,2019,ACS 2019,42045408900
371,"Census Tract 4096.02, Delaware County, Pennsylvania",5193,42,45,409602,2019,ACS 2019,42045409602
372,"Census Tract 4097.01, Delaware County, Pennsylvania",7005,42,45,409701,2019,ACS 2019,42045409701
373,"Census Tract 4098.03, Delaware County, Pennsylvania",7338,42,45,409803,2019,ACS 2019,42045409803
374,"Census Tract 4101, Delaware County, Pennsylvania",7700,42,45,410100,2019,ACS 2019,42045410100
375,"Census Tract 4102, Delaware County, Pennsylvania",3720,42,45,410200,2019,ACS 2019,42045410200
376,"Census Tract 4005, Delaware County, Pennsylvania",4106,42,45,400500,2019,ACS 2019,42045400500
377,"Census Tract 4008.02, Delaware County, Pennsylvania",3472,42,45,400802,2019,ACS 2019,42045400802
378,"Census Tract 4011.01, Delaware County, Pennsylvania",2895,42,45,401101,2019,ACS 2019,42045401101
379,"Census Tract 4013.02, Delaware County, Pennsylvania",2650,42,45,401302,2019,ACS 2019,42045401302
380,"Census Tract 4004.02, Delaware County, Pennsylvania",4791,42,45,400402,2019,ACS 2019,42045400402
381,"Census Tract 4008.01, Delaware County, Pennsylvania",2270,42,45,400801,2019,ACS 2019,42045400801
382,"Census Tract 4011.04, Delaware County, Pennsylvania",4090,42,45,401104,2019,ACS 2019,42045401104
383,"Census Tract 4013.01, Delaware County, Pennsylvania",2587,42,45,401301,2019,ACS 2019,42045401301
384,"Census Tract 4026, Delaware County, Pennsylvania",3944,42,45,402600,2019,ACS 2019,42045402600
385,"Census Tract 4090, Delaware County, Pennsylvania",3732,42,45,409000,2019,ACS 2019,42045409000
386,"Census Tract 271, Philadelphia County, Pennsylvania",2806,42,101,27100,2019,ACS 2019,42101027100
387,"Census Tract 278, Philadelphia County, Pennsylvania",4564,42,101,27800,2019,ACS 2019,42101027800
388,"Census Tract 282, Philadelphia County, Pennsylvania",5184,42,101,28200,2019,ACS 2019,42101028200
389,"Census Tract 288, Philadelphia County, Pennsylvania",4619,42,101,28800,2019,ACS 2019,42101028800
390,"Census Tract 298, Philadelphia County, Pennsylvania",4830,42,101,29800,2019,ACS 2019,42101029800
391,"Census Tract 309, Philadelphia County, Pennsylvania",4553,42,101,30900,2019,ACS 2019,42101030900
392,"Census Tract 320, Philadelphia County, Pennsylvania",7382,42,101,32000,2019,ACS 2019,42101032000
393,"Census Tract 342, Philadelphia County, Pennsylvania",3354,42,101,34200,2019,ACS 2019,42101034200
394,"Census Tract 15, Philadelphia County, Pennsylvania",3227,42,101,1500,2019,ACS 2019,42101001500
395,"Census Tract 29, Philadelphia County, Pennsylvania",3945,42,101,2900,2019,ACS 2019,42101002900
396,"Census Tract 37.02, Philadelphia County, Pennsylvania",4221,42,101,3702,2019,ACS 2019,42101003702
397,"Census Tract 140, Philadelphia County, Pennsylvania",3888,42,101,14000,2019,ACS 2019,42101014000
398,"Census Tract 141, Philadelphia County, Pennsylvania",2659,42,101,14100,2019,ACS 2019,42101014100
399,"Census Tract 144, Philadelphia County, Pennsylvania",4470,42,101,14400,2019,ACS 2019,42101014400
400,"Census Tract 152, Philadelphia County, Pennsylvania",5347,42,101,15200,2019,ACS 2019,42101015200
401,"Census Tract 153, Philadelphia County, Pennsylvania",4086,42,101,15300,2019,ACS 2019,42101015300
402,"Census Tract 157, Philadelphia County, Pennsylvania",2587,42,101,15700,2019,ACS 2019,42101015700
403,"Census Tract 160, Philadelphia County, Pennsylvania",6996,42,101,16000,2019,ACS 2019,42101016000
404,"Census Tract 168, Philadelphia County, Pennsylvania",2965,42,101,16800,2019,ACS 2019,42101016800
405,"Census Tract 202, Philadelphia County, Pennsylvania",4804,42,101,20200,2019,ACS 2019,42101020200
406,"Census Tract 203, Philadelphia County, Pennsylvania",2842,42,101,20300,2019,ACS 2019,42101020300
407,"Census Tract 3027.02, Chester County, Pennsylvania",4755,42,29,302702,2019,ACS 2019,42029302702
408,"Census Tract 3028.03, Chester County, Pennsylvania",2031,42,29,302803,2019,ACS 2019,42029302803
409,"Census Tract 3029.01, Chester County, Pennsylvania",4558,42,29,302901,2019,ACS 2019,42029302901
410,"Census Tract 3041.01, Chester County, Pennsylvania",4292,42,29,304101,2019,ACS 2019,42029304101
411,"Census Tract 3050, Chester County, Pennsylvania",1980,42,29,305000,2019,ACS 2019,42029305000
412,"Census Tract 3056, Chester County, Pennsylvania",2725,42,29,305600,2019,ACS 2019,42029305600
413,"Census Tract 3057, Chester County, Pennsylvania",2351,42,29,305700,2019,ACS 2019,42029305700
414,"Census Tract 3003.01, Chester County, Pennsylvania",4060,42,29,300301,2019,ACS 2019,42029300301
415,"Census Tract 3004, Chester County, Pennsylvania",3447,42,29,300400,2019,ACS 2019,42029300400
416,"Census Tract 3011, Chester County, Pennsylvania",3307,42,29,301100,2019,ACS 2019,42029301100
417,"Census Tract 3027.03, Chester County, Pennsylvania",4429,42,29,302703,2019,ACS 2019,42029302703
418,"Census Tract 3027.04, Chester County, Pennsylvania",5112,42,29,302704,2019,ACS 2019,42029302704
419,"Census Tract 3030, Chester County, Pennsylvania",3139,42,29,303000,2019,ACS 2019,42029303000
420,"Census Tract 3038.02, Chester County, Pennsylvania",8705,42,29,303802,2019,ACS 2019,42029303802
421,"Census Tract 3041.02, Chester County, Pennsylvania",3634,42,29,304102,2019,ACS 2019,42029304102
422,"Census Tract 3060, Chester County, Pennsylvania",7560,42,29,306000,2019,ACS 2019,42029306000
423,"Census Tract 2074, Montgomery County, Pennsylvania",2935,42,91,207400,2019,ACS 2019,42091207400
424,"Census Tract 2105, Montgomery County, Pennsylvania",4102,42,91,210500,2019,ACS 2019,42091210500
425,"Census Tract 2003.01, Montgomery County, Pennsylvania",6866,42,91,200301,2019,ACS 2019,42091200301
426,"Census Tract 2005.07, Montgomery County, Pennsylvania",5219,42,91,200507,2019,ACS 2019,42091200507
427,"Census Tract 3012.02, Monroe County, Pennsylvania",4834,42,89,301202,2019,ACS 2019,42089301202
428,"Census Tract 3008, Monroe County, Pennsylvania",5499,42,89,300800,2019,ACS 2019,42089300800
429,"Census Tract 3004.03, Monroe County, Pennsylvania",6865,42,89,300403,2019,ACS 2019,42089300403
430,"Census Tract 7921, Washington County, Pennsylvania",3385,42,125,792100,2019,ACS 2019,42125792100
431,"Census Tract 7640, Washington County, Pennsylvania",3238,42,125,764000,2019,ACS 2019,42125764000
432,"Census Tract 113.03, Cumberland County, Pennsylvania",6506,42,41,11303,2019,ACS 2019,42041011303
433,"Census Tract 118.02, Cumberland County, Pennsylvania",8549,42,41,11802,2019,ACS 2019,42041011802
434,"Census Tract 119.01, Cumberland County, Pennsylvania",5141,42,41,11901,2019,ACS 2019,42041011901
435,"Census Tract 130, Cumberland County, Pennsylvania",6916,42,41,13000,2019,ACS 2019,42041013000
436,"Census Tract 117, Cumberland County, Pennsylvania",6119,42,41,11700,2019,ACS 2019,42041011700
437,"Census Tract 113.04, Cumberland County, Pennsylvania",5605,42,41,11304,2019,ACS 2019,42041011304
438,"Census Tract 114, Cumberland County, Pennsylvania",4212,42,41,11400,2019,ACS 2019,42041011400
439,"Census Tract 120.01, Erie County, Pennsylvania",2586,42,49,12001,2019,ACS 2019,42049012001
440,"Census Tract 6, Erie County, Pennsylvania",3136,42,49,600,2019,ACS 2019,42049000600
441,"Census Tract 24, Erie County, Pennsylvania",3287,42,49,2400,2019,ACS 2019,42049002400
442,"Census Tract 7, Erie County, Pennsylvania",2183,42,49,700,2019,ACS 2019,42049000700
443,"Census Tract 118.02, Erie County, Pennsylvania",3200,42,49,11802,2019,ACS 2019,42049011802
444,"Census Tract 25, Schuylkill County, Pennsylvania",2180,42,107,2500,2019,ACS 2019,42107002500
445,"Census Tract 11, Schuylkill County, Pennsylvania",2229,42,107,1100,2019,ACS 2019,42107001100
446,"Census Tract 17, Schuylkill County, Pennsylvania",3222,42,107,1700,2019,ACS 2019,42107001700
447,"Census Tract 18, Schuylkill County, Pennsylvania",1791,42,107,1800,2019,ACS 2019,42107001800
448,"Census Tract 27, Schuylkill County, Pennsylvania",2819,42,107,2700,2019,ACS 2019,42107002700
449,"Census Tract 20, Schuylkill County, Pennsylvania",3270,42,107,2000,2019,ACS 2019,42107002000
450,"Census Tract 22, Schuylkill County, Pennsylvania",2686,42,107,2200,2019,ACS 2019,42107002200
451,"Census Tract 29, Schuylkill County, Pennsylvania",5328,42,107,2900,2019,ACS 2019,42107002900
452,"Census Tract 5, Schuylkill County, Pennsylvania",3982,42,107,500,2019,ACS 2019,42107000500
453,"Census Tract 161, Philadelphia County, Pennsylvania",6203,42,101,16100,2019,ACS 2019,42101016100
